datetime,timestamp,exchange,pair,refPrice,tradePrice,offset,amount,profit
2018-06-21T00:21:47.000Z,1529540507000,cryptopia,LTC/BTC,0.01447,0.01446822,-0.02,0.0347502,-0.00000696
2018-06-21T00:22:11.000Z,1529540531000,cryptopia,LTC/BTC,0.01447,0.01446822,-0.02,0.19541192,-0.00003909
2018-06-21T00:23:38.000Z,1529540618000,cryptopia,LTC/BTC,0.01447,0.01446822,-0.02,0.02866512,-0.00000574
2018-06-21T00:23:38.000Z,1529540618000,cryptopia,LTC/BTC,0.01447,0.014485,0.1,0.00922924,0.00000922
2018-06-21T00:25:12.000Z,1529540712000,cryptopia,LTC/BTC,0.01447,0.01445587,-0.1,0.25430604,-0.00025431
2018-06-21T00:28:26.000Z,1529540906000,cryptopia,LTC/BTC,0.01447,0.01445587,-0.1,0.09157357,-0.00009158
2018-06-21T00:30:28.000Z,1529541028000,cryptopia,LTC/BTC,0.01447,0.01445195,-0.13,0.24418671,-0.00031745
2018-06-21T00:32:19.000Z,1529541139000,cryptopia,LTC/BTC,0.01447,0.014448,-0.16,1.57988677,-0.00252782
2018-06-21T00:32:19.000Z,1529541139000,cryptopia,LTC/BTC,0.01447,0.01445195,-0.13,0.1017867,-0.00013233
2018-06-21T00:32:25.000Z,1529541145000,cryptopia,LTC/BTC,0.01447,0.014448,-0.16,0.11686402,-0.00018699
2018-06-21T00:34:01.000Z,1529541241000,cryptopia,LTC/BTC,0.01447,0.014448,-0.16,0.03815653,-0.00006106
2018-06-21T00:34:05.000Z,1529541245000,cryptopia,LTC/BTC,0.01447,0.014448,-0.16,0.09839258,-0.00015743
2018-06-21T00:34:09.000Z,1529541249000,cryptopia,LTC/BTC,0.01447,0.014448,-0.16,0.10845933,-0.00017354
2018-06-21T00:35:40.000Z,1529541340000,cryptopia,LTC/BTC,0.01447,0.01444985,-0.14,0.34602371,-0.00048444
2018-06-21T00:37:04.000Z,1529541424000,cryptopia,LTC/BTC,0.01447,0.01447,0,0.42016482,0
2018-06-21T00:38:56.000Z,1529541536000,cryptopia,LTC/BTC,0.01447,0.01447,0,0.08311435,0
2018-06-21T00:41:37.000Z,1529541697000,cryptopia,LTC/BTC,0.01447,0.01446,-0.07,0.12122366,-0.00008486
2018-06-21T00:41:37.000Z,1529541697000,cryptopia,LTC/BTC,0.01447,0.01446,-0.07,0.03410505,-0.00002388
2018-06-21T00:41:37.000Z,1529541697000,cryptopia,LTC/BTC,0.01447,0.01445424,-0.11,0.2718285,-0.00029902
2018-06-21T00:44:00.000Z,1529541840000,cryptopia,LTC/BTC,0.01449,0.01447,-0.14,0.0906487,-0.00012691
2018-06-21T00:45:36.000Z,1529541936000,cryptopia,LTC/BTC,0.01452,0.01445135,-0.48,0.03745464,-0.00017979
2018-06-21T00:45:38.000Z,1529541938000,cryptopia,LTC/BTC,0.01452,0.01446999,-0.35,0.07350344,-0.00025727
2018-06-21T00:46:58.000Z,1529542018000,cryptopia,LTC/BTC,0.01452,0.01446999,-0.35,0.27274173,-0.0009546
2018-06-21T00:46:58.000Z,1529542018000,cryptopia,LTC/BTC,0.01452,0.01447,-0.35,0.38185527,-0.0013365
2018-06-21T00:48:24.000Z,1529542104000,cryptopia,LTC/BTC,0.01452,0.01447,-0.35,0.0832751,-0.00029147
2018-06-21T00:48:31.000Z,1529542111000,cryptopia,LTC/BTC,0.01452,0.01447,-0.35,0.07330713,-0.00025658
2018-06-21T00:49:51.000Z,1529542191000,cryptopia,LTC/BTC,0.01452,0.01446999,-0.35,0.0506021,-0.00017711
2018-06-21T00:51:47.000Z,1529542307000,cryptopia,LTC/BTC,0.01452,0.01444596,-0.51,0.21315731,-0.00108711
2018-06-21T00:56:23.000Z,1529542583000,cryptopia,LTC/BTC,0.01452,0.01444599,-0.51,0.0708099,-0.00036114
2018-06-21T00:58:04.000Z,1529542684000,cryptopia,LTC/BTC,0.01446,0.01446761,0.05,0.06910442,0.00003455
2018-06-21T00:58:09.000Z,1529542689000,cryptopia,LTC/BTC,0.01446,0.01442436,-0.25,0.34663511,-0.00086659
2018-06-21T00:58:09.000Z,1529542689000,cryptopia,LTC/BTC,0.01446,0.01442436,-0.25,0.4483987,-0.001121
2018-06-21T00:58:21.000Z,1529542701000,cryptopia,LTC/BTC,0.01446,0.01442436,-0.25,0.16046054,-0.00040116
2018-06-21T00:58:26.000Z,1529542706000,cryptopia,LTC/BTC,0.01446,0.01442436,-0.25,0.24773583,-0.00061934
2018-06-21T00:58:35.000Z,1529542715000,cryptopia,LTC/BTC,0.01446,0.01442436,-0.25,0.24773587,-0.00061934
2018-06-21T00:58:36.000Z,1529542716000,cryptopia,LTC/BTC,0.01446,0.01442436,-0.25,0.03535532,-0.00008839
2018-06-21T00:58:37.000Z,1529542717000,cryptopia,LTC/BTC,0.01446,0.01440274,-0.4,0.24773685,-0.00099095
2018-06-21T00:58:43.000Z,1529542723000,cryptopia,LTC/BTC,0.01446,0.01442436,-0.25,0.26437316,-0.00066094
2018-06-21T00:59:51.000Z,1529542791000,cryptopia,LTC/BTC,0.01446,0.01442436,-0.25,0.03535532,-0.00008839
2018-06-21T00:59:52.000Z,1529542792000,cryptopia,LTC/BTC,0.01446,0.01440274,-0.4,0.19358702,-0.00077435
2018-06-21T00:59:56.000Z,1529542796000,cryptopia,LTC/BTC,0.01446,0.01442436,-0.25,0.05293065,-0.00013233
2018-06-21T01:00:00.000Z,1529542800000,cryptopia,LTC/BTC,0.01446,0.01446761,0.05,0.086435,0.00004321
2018-06-21T01:00:00.000Z,1529542800000,cryptopia,LTC/BTC,0.01446,0.01442436,-0.25,0.002583,-0.00000646
2018-06-21T01:00:04.000Z,1529542804000,cryptopia,LTC/BTC,0.01446,0.01446761,0.05,0.04923587,0.00002461
2018-06-21T01:01:56.000Z,1529542916000,cryptopia,LTC/BTC,0.01446,0.01447858,0.12,0.2553825,0.00030645
2018-06-21T01:02:31.000Z,1529542951000,cryptopia,LTC/BTC,0.01446,0.01447858,0.12,0.61228794,0.00073474
2018-06-21T01:03:51.000Z,1529543031000,cryptopia,LTC/BTC,0.01446,0.0144027,-0.4,0.22241155,-0.00088965
2018-06-21T01:05:20.000Z,1529543120000,cryptopia,LTC/BTC,0.01446,0.01445136,-0.06,0.22136725,-0.00013283
2018-06-21T01:05:23.000Z,1529543123000,cryptopia,LTC/BTC,0.01446,0.01442991,-0.21,0.09336958,-0.00019608
2018-06-21T01:05:30.000Z,1529543130000,cryptopia,LTC/BTC,0.01446,0.01442991,-0.21,0.25313223,-0.00053158
2018-06-21T01:05:38.000Z,1529543138000,cryptopia,LTC/BTC,0.01446,0.01442991,-0.21,0.18315427,-0.00038463
2018-06-21T01:05:55.000Z,1529543155000,cryptopia,LTC/BTC,0.01446,0.01440845,-0.36,0.09336941,-0.00033613
2018-06-21T01:05:57.000Z,1529543157000,cryptopia,LTC/BTC,0.01446,0.01440845,-0.36,0.10544476,-0.00037961
2018-06-21T01:06:01.000Z,1529543161000,cryptopia,LTC/BTC,0.01446,0.01440845,-0.36,0.06997794,-0.00025193
2018-06-21T01:06:04.000Z,1529543164000,cryptopia,LTC/BTC,0.01446,0.01440845,-0.36,0.05607393,-0.00020187
2018-06-21T01:06:06.000Z,1529543166000,cryptopia,LTC/BTC,0.01446,0.01440845,-0.36,0.05959829,-0.00021456
2018-06-21T01:06:07.000Z,1529543167000,cryptopia,LTC/BTC,0.01446,0.01440845,-0.36,0.09332284,-0.00033597
2018-06-21T01:06:13.000Z,1529543173000,cryptopia,LTC/BTC,0.01446,0.01440845,-0.36,0.09336957,-0.00033614
2018-06-21T01:06:16.000Z,1529543176000,cryptopia,LTC/BTC,0.01446,0.01440845,-0.36,0.12287908,-0.00044237
2018-06-21T01:07:00.000Z,1529543220000,cryptopia,LTC/BTC,0.01446,0.0144027,-0.4,0.47510765,-0.00190044
2018-06-21T01:08:18.000Z,1529543298000,cryptopia,LTC/BTC,0.01446,0.01438888,-0.5,0.53623056,-0.00268116
2018-06-21T01:10:22.000Z,1529543422000,cryptopia,LTC/BTC,0.01446,0.01444129,-0.13,0.17990341,-0.00023388
2018-06-21T01:10:27.000Z,1529543427000,cryptopia,LTC/BTC,0.01446,0.01441958,-0.28,0.05854225,-0.00016392
2018-06-21T01:10:34.000Z,1529543434000,cryptopia,LTC/BTC,0.01446,0.01441958,-0.28,0.09364544,-0.00026221
2018-06-21T01:10:39.000Z,1529543439000,cryptopia,LTC/BTC,0.01446,0.01441958,-0.28,0.19456232,-0.00054478
2018-06-21T01:11:48.000Z,1529543508000,cryptopia,LTC/BTC,0.01446,0.014386,-0.52,0.09016134,-0.00046884
2018-06-21T01:11:50.000Z,1529543510000,cryptopia,LTC/BTC,0.01446,0.014386,-0.52,0.09576036,-0.00049796
2018-06-21T01:13:22.000Z,1529543602000,cryptopia,LTC/BTC,0.01446,0.01446298,0.02,0.03239132,0.00000647
2018-06-21T01:13:22.000Z,1529543602000,cryptopia,LTC/BTC,0.01446,0.014386,-0.52,0.51450204,-0.00267542
2018-06-21T01:13:27.000Z,1529543607000,cryptopia,LTC/BTC,0.01446,0.014386,-0.52,0.54634641,-0.00284101
2018-06-21T01:13:32.000Z,1529543612000,cryptopia,LTC/BTC,0.01446,0.014386,-0.52,0.09356792,-0.00048656
2018-06-21T01:17:20.000Z,1529543840000,cryptopia,LTC/BTC,0.01446,0.01443596,-0.17,0.15504041,-0.00026357
2018-06-21T01:21:54.000Z,1529544114000,cryptopia,LTC/BTC,0.01446,0.01441311,-0.33,0.16171094,-0.00053365
2018-06-21T01:23:58.000Z,1529544238000,cryptopia,LTC/BTC,0.01446,0.01443587,-0.17,0.1038184,-0.0001765
